contact_id,message,dir,emotion
user_32514,Guilt mood,sent,guilt
user_32515,guilt_85 bro!!,sent,guilt
user_32516,"Look, ridiculously guilt_45 I swear",sent,guilt
user_32517,GUILT_71 AT THE MOMENT FOREVER,sent,guilt
user_32518,I feel guilt...,sent,guilt
user_32519,"Honestly, guilt_38 damn!!",sent,guilt
user_32520,guilt_28 man every day,sent,guilt
user_32521,"SERIOUSLY, GUILT_10 MAN FOREVER!",sent,guilt
user_32522,"By the way, absolutely guilt_74 lately. See what I'm saying?!!",sent,guilt
user_32523,guilt_74 no cap,sent,guilt
user_32524,guilt_24!,sent,guilt
user_32525,"Believe mega me, guilt_50 dude",sent,guilt
user_32526,"Look, mega guilt_4",sent,guilt
user_32527,"To be very frank, guilt_58...",sent,guilt
user_32528,guilt_20,sent,guilt
user_32529,"Seriously, so guilt_69",sent,guilt
user_32530,"To be frank, guilt_48 never. Agree?.",sent,guilt
user_32531,"HONESTLY, GUILT_90 I SWEAR ALL THE TIME",sent,guilt
user_32532,guilt_60?,sent,guilt
user_32533,guilt_67. Isn't it?,sent,guilt
user_32534,guilt_81. See what I'm saying?!,sent,guilt
user_32535,"Look, guilt_26 damn!",sent,guilt
user_32536,guilt_5 right now,sent,guilt
user_32537,"listen, guilt_43",sent,guilt
user_32538,"i have completely to tell you, guilt_7 trust me...",sent,guilt
user_32539,guilt_36!!,sent,guilt
user_32540,"I very have to tell you, guilt_66 always",sent,guilt
user_32541,guilt_17,sent,guilt
user_32542,"Seriously, totally guilt_31.",sent,guilt
user_32543,guilt_18...,sent,guilt
user_32544,guilt_93.,sent,guilt
user_32545,guilt_64 seriously.,sent,guilt
user_32546,"I have to tell you, mega guilt_73",sent,guilt
user_32547,"You know what, guilt_9",sent,guilt
user_32548,Feeling so guilt,sent,guilt
user_32549,guilt_40 damn forever,sent,guilt
user_32550,"Honestly, guilt_86",sent,guilt
user_32551,guilt_91,sent,guilt
user_32552,guilt_39. Right??,sent,guilt
user_32553,guilt_25!,sent,guilt
user_32554,guilt_90 24/7,sent,guilt
user_32555,guilt_79 trust me!,sent,guilt
user_32556,"Hey, guilt_56 man!!",sent,guilt
user_32557,guilt_1!?,sent,guilt
user_32558,guilt_74 always!,sent,guilt
user_32559,guilt_39 today constantly,sent,guilt
user_32560,guilt_8 at the moment lately,sent,guilt
user_32561,guilt_71 nowadays,sent,guilt
user_32562,guilt_52,sent,guilt
user_32563,guilt_65 dude,sent,guilt
user_32564,guilt_30,sent,guilt
user_32565,guilt_39,sent,guilt
user_32566,guilt_0.,sent,guilt
user_32567,"i swear, guilt_41",sent,guilt
user_32568,guilt_57 seriously...,sent,guilt
user_32569,"Hey, guilt_35 honestly.",sent,guilt
user_32570,"By the totally way, guilt_43. Isn't it?!",sent,guilt
user_32571,guilt_34 you know always!,sent,guilt
user_32572,"Believe me, mega guilt_0",sent,guilt
user_32573,guilt_57,sent,guilt
user_32574,"i have to tell you, guilt_73 always",sent,guilt
user_32575,"To super be frank, guilt_91 damn!!",sent,guilt
user_32576,guilt_7 this moment. Right?...,sent,guilt
user_32577,guilt_90 forever,sent,guilt
user_32578,guilt_44...,sent,guilt
user_32579,GUILT_37 MAN THIS MOMENT!!,sent,guilt
user_32580,"YOU KNOW WHAT, GUILT_23 DUDE CURRENTLY. AGREE?",sent,guilt
user_32581,"hey, guilt_88 believe me!?",sent,guilt
user_32582,guilt_9 seriously...,sent,guilt
user_32583,guilt_66 right now all the time,sent,guilt
user_32584,"I must say, guilt_73 man",sent,guilt
user_32585,guilt_77,sent,guilt
user_32586,"I have to tell you, guilt_12 all the time. Get it?",sent,guilt
user_32587,guilt_37!!,sent,guilt
user_32588,"TO BE COMPLETELY FRANK, GUILT_21 FOREVER",sent,guilt
user_32589,guilt_19,sent,guilt
user_32590,"Actually, absolutely guilt_61. Know what I mean?!!",sent,guilt
user_32591,guilt_21,sent,guilt
user_32592,"For real, guilt_10 currently. Know what I mean?.",sent,guilt
user_32593,guilt_29?,sent,guilt
user_32594,GUILT_79 RIGHT NOW,sent,guilt
user_32595,guilt_28 currently,sent,guilt
user_32596,guilt_11,sent,guilt
user_32597,guilt_23,sent,guilt
user_32598,"BELIEVE ME, GUILT_53",sent,guilt
user_32599,GUILT_63 NOWADAYS,sent,guilt
user_32600,guilt_30 dude this moment,sent,guilt
user_32601,"TRUST INCREDIBLY ME, GUILT_42 NO CAP",sent,guilt
user_32602,guilt_71 you know always...,sent,guilt
user_32603,guilt_93 every day,sent,guilt
user_32604,"By the way, utterly guilt_13",sent,guilt
user_32605,GUILT_68 CURRENTLY. YOU FEEL ME?!?,sent,guilt
user_32606,guilt_16. Don't you think?,sent,guilt
user_32607,guilt_17 you know!!,sent,guilt
user_32608,"I have to tell you, guilt_20 believe me!",sent,guilt
user_32609,"To be completely frank, guilt_58",sent,guilt
user_32610,"LISTEN, INCREDIBLY GUILT_6 NO CAP EVERY DAY!",sent,guilt
user_32611,guilt_54,sent,guilt
user_32612,guilt_91...,sent,guilt
user_32613,guilt_85.,sent,guilt
user_32614,"Believe ridiculously me, guilt mood",sent,guilt
user_32615,guilt_86 honestly.,sent,guilt
user_32616,guilt_58 at the moment. right?!,sent,guilt
user_32617,guilt_90 trust me,sent,guilt
user_32618,"Listen, guilt_61. See what I'm saying?!!",sent,guilt
user_32619,"Listen, very guilt_6 man!?",sent,guilt
user_32620,"I must say, truly guilt_57 bro lately",sent,guilt
user_32621,guilt_13 for real!,sent,guilt
user_32622,"I must very say, guilt_87.",sent,guilt
user_32623,"No crazy joke, guilt_22",sent,guilt
user_32624,guilt_7 damn...,sent,guilt
user_32625,guilt_20 dude lately!!,sent,guilt
user_32626,I feel guilt. Know what I mean?,sent,guilt
user_32627,GUILT_64 FOR REAL CURRENTLY,sent,guilt
user_32628,guilt_67?,sent,guilt
user_32629,"Hey, totally guilt_9",sent,guilt
user_32630,SO GUILT RIGHT NOW,sent,guilt
user_32631,"No completely joke, guilt_75!?",sent,guilt
user_32632,guilt_20 trust me currently. You feel me?,sent,guilt
user_32633,"To super be frank, guilt_10 trust me!",sent,guilt
user_32634,guilt_66,sent,guilt
user_32635,"I swear, guilt_70.",sent,guilt
user_32636,"Trust me, totally guilt_17 man?",sent,guilt
user_32637,guilt_49,sent,guilt
user_32638,guilt_8 no cap,sent,guilt
user_32639,"Trust absolutely me, guilt_72 today",sent,guilt
user_32640,guilt_30 man!?,sent,guilt
user_32641,this is absolutely guilt!?,sent,guilt
user_32642,guilt_59 today...,sent,guilt
user_32643,GUILT_91 NEVER?,sent,guilt
user_32644,guilt_54 right now,sent,guilt
user_32645,"BELIEVE ME, COMPLETELY GUILT_35 BELIEVE ME ALL THE TIME",sent,guilt
user_32646,"You know what, truly guilt_75 man",sent,guilt
user_32647,"By the way, guilt_17 never.",sent,guilt
user_32648,guilt_60,sent,guilt
user_32649,guilt_72!!,sent,guilt
user_32650,guilt_82,sent,guilt
user_32651,"Believe me, guilt_84 constantly?",sent,guilt
user_32652,"I mega swear, guilt_57 currently...",sent,guilt
user_32653,"By insanely the way, guilt_26 this moment",sent,guilt
user_32654,guilt_35 trust me!!,sent,guilt
user_32655,guilt_10 honestly,sent,guilt
user_32656,"For real, guilt_82 right now...",sent,guilt
user_32657,guilt_76 this moment. Agree?!!,sent,guilt
user_32658,GUILT_36!!,sent,guilt
user_32659,guilt_39. Understand?!!,sent,guilt
user_32660,"Look, mega guilt_78 24/7...",sent,guilt
user_32661,"Actually, this is guilt. Get it?",sent,guilt
user_32662,guilt_82.,sent,guilt
user_32663,guilt_33 man recently,sent,guilt
user_32664,GUILT_86 MAN,sent,guilt
user_32665,"Honestly, guilt_87 honestly...",sent,guilt
user_32666,"No extremely joke, guilt_74 no cap",sent,guilt
user_32667,guilt_48,sent,guilt
user_32668,GUILT_51 TRUST ME THIS MOMENT,sent,guilt
user_32669,"You know extremely what, guilt_72",sent,guilt
user_32670,"Look, so guilt_81 I swear.",sent,guilt
user_32671,guilt_76 damn. Understand?!?,sent,guilt
user_32672,guilt_48 believe me,sent,guilt
user_32673,guilt_32,sent,guilt
user_32674,guilt_44,sent,guilt
user_32675,guilt_4 damn lately,sent,guilt
user_32676,guilt_31 right now this moment. You feel me?,sent,guilt
user_32677,"To be frank, absolutely guilt_58 I swear!",sent,guilt
user_32678,guilt_93 all the time...,sent,guilt
user_32679,guilt_55. See what I'm saying?...,sent,guilt
user_32680,guilt_12 no cap nowadays...,sent,guilt
user_32681,guilt_63,sent,guilt
user_32682,GUILT_9 FOR REAL. ISN'T IT?,sent,guilt
user_32683,"Actually, guilt_14 man",sent,guilt
user_32684,"Look, guilt_2!?",sent,guilt
user_32685,"To be frank, completely guilt_33 at the moment nowadays",sent,guilt
user_32686,guilt_49 trust me every day!!,sent,guilt
user_32687,"Believe me, guilt_27",sent,guilt
user_32688,guilt_37 damn currently,sent,guilt
user_32689,"By the way, guilt_76 you know!?",sent,guilt
user_32690,guilt_46 all the time,sent,guilt
user_32691,guilt_47 every day,sent,guilt
user_32692,guilt_19 every day!!,sent,guilt
user_32693,guilt_92!,sent,guilt
user_32694,guilt_51 lately. Don't you think?,sent,guilt
user_32695,guilt_87,sent,guilt
user_32696,Guilt absolutely mood.,sent,guilt
user_32697,guilt_23 dude,sent,guilt
user_32698,"I HAVE TO TELL YOU, GUILT_43",sent,guilt
user_32699,guilt_92 seriously 24/7. Agree?...,sent,guilt
user_32700,"Just so mega you know, guilt_55 today recently",sent,guilt
user_32701,"I swear, guilt_70 all the time",sent,guilt
user_32702,GUILT_22,sent,guilt
user_32703,"Seriously, so guilt_74 damn recently!",sent,guilt
user_32704,"Honestly, extremely guilt_83 for real. Right?",sent,guilt
user_32705,guilt_32 you know,sent,guilt
user_32706,Guilt insanely mood. Right?...,sent,guilt
user_32707,guilt_26. You feel me?!!,sent,guilt
user_32708,"Seriously, guilt_90!",sent,guilt
user_32709,guilt_3 no cap. see what i'm saying??,sent,guilt
user_32710,GUILT_5?,sent,guilt
user_32711,"For so real, guilt_31!",sent,guilt
user_32712,"Look, utterly guilt_65...",sent,guilt
user_32713,guilt_85 i swear!?,sent,guilt
user_32714,"LOOK, GUILT_94 DAMN RECENTLY?",sent,guilt
user_32715,This super is guilt this moment,sent,guilt
user_32716,guilt_89,sent,guilt
user_32717,"Trust truly me, guilt_38 for real...",sent,guilt
user_32718,"Look, guilt_89 constantly",sent,guilt
user_32719,So guilt believe me. See what I'm saying?...,sent,guilt
user_32720,"LOOK, SO GUILT NO CAP",sent,guilt
user_32721,"No ridiculously joke, this is guilt damn lately.",sent,guilt
user_32722,"LOOK, EXTREMELY GUILT_60 AT THE MOMENT",sent,guilt
user_32723,guilt_15 seriously,sent,guilt
user_32724,"SERIOUSLY, GUILT_19. ISN'T IT?",sent,guilt
user_32725,"listen, insanely guilt_51.",sent,guilt
user_32726,guilt_56 seriously,sent,guilt
user_32727,guilt_43!?,sent,guilt
user_32728,"I swear, guilt_58 today!",sent,guilt
user_32729,"I MUST SAY, SUPER GUILT_50 TODAY EVERY DAY",sent,guilt
user_32730,guilt_66 believe me constantly!!,sent,guilt
user_32731,guilt_37,sent,guilt
user_32732,guilt_1 dude,sent,guilt
user_32733,I feel mega guilt constantly,sent,guilt
user_32734,"I must super say, guilt_8...",sent,guilt
user_32735,GUILT_45?,sent,guilt
user_32736,"Listen, guilt_53 honestly recently...",sent,guilt
user_32737,guilt_47 24/7,sent,guilt
user_32738,"Actually, guilt_54...",sent,guilt
user_32739,guilt_78 today?,sent,guilt
user_32740,"YOU KNOW WHAT, SO GUILT_78 BELIEVE ME!",sent,guilt
user_32741,guilt_79 right now,sent,guilt
user_32742,guilt_18 every day,sent,guilt
user_32743,"I swear, super guilt_30 dude",sent,guilt
user_32744,"BY THE WAY, GUILT_18 DAMN EVERY DAY!",sent,guilt
user_32745,guilt_3 damn lately,sent,guilt
user_32746,"I incredibly must say, guilt_40 always!!",sent,guilt
user_32747,guilt_43 I swear. Know what I mean?!!,sent,guilt
user_32748,GUILT_54. DON'T YOU THINK?!?,sent,guilt
user_32749,"HEY, GUILT_35. ISN'T IT?!!",sent,guilt
user_32750,guilt_70,sent,guilt
user_32751,"SERIOUSLY, TRULY I FEEL GUILT TRUST ME",sent,guilt
user_32752,"by the way, guilt_56 this moment!",sent,guilt
user_32753,guilt_55 right now,sent,guilt
user_32754,"SERIOUSLY, GUILT_66 RIGHT NOW",sent,guilt
user_32755,guilt_56,sent,guilt
user_32756,"Seriously, extremely guilt_66 no cap!?",sent,guilt
user_32757,"I have to tell completely you, guilt_61 always. Get it?.",sent,guilt
user_32758,"YOU INSANELY KNOW WHAT, GUILT_83 TRUST ME",sent,guilt
user_32759,"You know totally what, guilt_11 at the moment!",sent,guilt
user_32760,guilt_88. get it?,sent,guilt
user_32761,"no joke, guilt_34 every day.",sent,guilt
user_32762,GUILT_16 MAN,sent,guilt
user_32763,guilt_53?,sent,guilt
user_32764,"Just so you know, guilt_45 no cap. Right?...",sent,guilt
user_32765,"You know really what, guilt_3!?",sent,guilt
user_32766,guilt_92,sent,guilt
user_32767,guilt_5. See what I'm saying?...,sent,guilt
user_32768,"Hey, guilt_29",sent,guilt
user_32769,"Trust me, guilt_37...",sent,guilt
user_32770,"Look, truly guilt_55...",sent,guilt
user_32771,guilt_27 seriously,sent,guilt
user_32772,guilt_2 dude never,sent,guilt
user_32773,guilt_77 damn nowadays...,sent,guilt
user_32774,guilt_70 bro. Don't you think?...,sent,guilt
user_32775,guilt_16 no cap!,sent,guilt
user_32776,guilt_26 believe me right now,sent,guilt
user_32777,guilt_48 seriously. get it?,sent,guilt
user_32778,GUILT_53 NOWADAYS,sent,guilt
user_32779,guilt_90,sent,guilt
user_32780,So truly guilt nowadays,sent,guilt
user_32781,guilt_25,sent,guilt
user_32782,guilt_70 constantly!,sent,guilt
user_32783,guilt_83,sent,guilt
user_32784,guilt_33 you know,sent,guilt
user_32785,"For super real, guilt_75?",sent,guilt
user_32786,GUILT_4?,sent,guilt
user_32787,"LOOK, EXTREMELY GUILT_49 TODAY!!",sent,guilt
user_32788,guilt_62 constantly...,sent,guilt
user_32789,"Listen, guilt_15 always!?",sent,guilt
user_32790,guilt_22 believe me,sent,guilt
user_32791,guilt_33 honestly always?,sent,guilt
user_32792,guilt_33,sent,guilt
user_32793,"Believe me, guilt_46 seriously",sent,guilt
user_32794,"Honestly, really guilt_8 you know",sent,guilt
user_32795,guilt_13?,sent,guilt
user_32796,"To insanely be frank, guilt_70 I swear nowadays",sent,guilt
user_32797,"Believe super me, guilt_63 you know 24/7",sent,guilt
user_32798,guilt_50,sent,guilt
user_32799,guilt_59,sent,guilt
user_32800,guilt_64. Right?!?,sent,guilt
user_32801,guilt_79!,sent,guilt
user_32802,guilt_5 I swear.,sent,guilt
user_32803,"Look, absolutely guilt_54 I swear",sent,guilt
user_32804,guilt_6,sent,guilt
user_32805,"Believe me, insanely guilt_52 honestly right now",sent,guilt
user_32806,"No ridiculously joke, guilt_93 every day...",sent,guilt
user_32807,guilt_71...,sent,guilt
user_32808,guilt_93. See what I'm saying?!?,sent,guilt
user_32809,GUILT TOTALLY MOOD?,sent,guilt
user_32810,guilt_27...,sent,guilt
user_32811,guilt_18,sent,guilt
user_32812,GUILT_91 AT THE MOMENT. ISN'T IT?,sent,guilt
user_32813,"Listen, guilt_38...",sent,guilt
user_32814,guilt_11 believe me all the time!,sent,guilt
user_32815,guilt_36 you know. Isn't it?,sent,guilt
user_32816,guilt_19.,sent,guilt
user_32817,guilt_25. You feel me?,sent,guilt
user_32818,guilt_35 believe me!?,sent,guilt
user_32819,guilt_40,sent,guilt
user_32820,guilt_83. don't you think?,sent,guilt
user_32821,So super guilt. You feel me?!!,sent,guilt
user_32822,"I have to tell you, guilt_34. Get it?",sent,guilt
user_32823,guilt_1 today. Isn't it?!!,sent,guilt
user_32824,GUILT_73 DUDE 24/7?,sent,guilt
user_32825,"I swear, guilt_85 recently!!",sent,guilt
user_32826,"Honestly, absolutely guilt_89 dude always",sent,guilt
user_32827,GUILT_22 RECENTLY,sent,guilt
user_32828,"I have to tell super you, guilt_81",sent,guilt
user_32829,guilt_71 nowadays!!,sent,guilt
user_32830,guilt_78 you know,sent,guilt
user_32831,guilt_81,sent,guilt
user_32832,"Seriously, guilt_14 no cap. Understand?...",sent,guilt
user_32833,GUILT_50 TODAY,sent,guilt
user_32834,"Look, guilt_84 dude this moment.",sent,guilt
user_32835,guilt_59 bro nowadays!?,sent,guilt
user_32836,guilt_35,sent,guilt
user_32837,"Honestly, very guilt_51 no cap!?",sent,guilt
user_32838,"You know truly what, guilt_84.",sent,guilt
user_32839,"I swear, guilt_48!!",sent,guilt
user_32840,GUILT_52,sent,guilt
user_32841,guilt_27 damn,sent,guilt
user_32842,guilt_4,sent,guilt
user_32843,guilt_14,sent,guilt
user_32844,guilt_57. Know what I mean?,sent,guilt
user_32845,guilt_37. You feel me?!?,sent,guilt
user_32846,"Honestly, guilt_39 trust me nowadays",sent,guilt
user_32847,"Look, guilt_77?",sent,guilt
user_32848,"TRUST ME, EXTREMELY GUILT_42",sent,guilt
user_32849,guilt_42 you know always.,sent,guilt
user_32850,guilt_0 I swear 24/7. Know what I mean?!!,sent,guilt
user_32851,"I crazy swear, guilt_94. Understand?.",sent,guilt
user_32852,guilt_22...,sent,guilt
user_32853,I feel guilt,sent,guilt
user_32854,"I must ridiculously say, guilt_10 no cap never",sent,guilt
user_32855,guilt_89 honestly. Don't you think?.,sent,guilt
user_32856,"Listen, guilt_6 24/7!!",sent,guilt
user_32857,"Trust me, utterly guilt_47",sent,guilt
user_32858,"Believe me, guilt_14 dude. Agree?.",sent,guilt
user_32859,"Seriously, truly guilt_50 honestly currently?",sent,guilt
user_32860,guilt_27,sent,guilt
user_32861,guilt_26 lately.,sent,guilt
user_32862,guilt_50!,sent,guilt
user_32863,"To be mega frank, guilt_79",sent,guilt
user_32864,guilt_47?,sent,guilt
user_32865,guilt_14 nowadays!,sent,guilt
user_32866,"ACTUALLY, GUILT_29?",sent,guilt
user_32867,GUILT_63 NEVER?,sent,guilt
user_32868,guilt_73 dude,sent,guilt
user_32869,guilt_15 recently!?,sent,guilt
user_32870,"Seriously, guilt_19 no cap recently",sent,guilt
user_32871,guilt_42 never,sent,guilt
user_32872,guilt_55. Get it?,sent,guilt
user_32873,"Believe me, guilt_66 lately",sent,guilt
user_32874,guilt_73 lately!?,sent,guilt
user_32875,guilt_24 dude...,sent,guilt
user_32876,guilt_68 damn,sent,guilt
user_32877,GUILT_57 AT THE MOMENT...,sent,guilt
user_32878,guilt_12,sent,guilt
user_32879,guilt_60. Don't you think?.,sent,guilt
user_32880,guilt_82 man every day,sent,guilt
user_32881,guilt_5?,sent,guilt
user_32882,guilt_77 all the time. right?...,sent,guilt
user_32883,"I swear, guilt_42 24/7",sent,guilt
user_32884,guilt_80,sent,guilt
user_32885,guilt_88...,sent,guilt
user_32886,guilt_32!!,sent,guilt
user_32887,"To be frank, guilt_67 bro!?",sent,guilt
user_32888,"I have to tell utterly you, guilt_16 seriously forever!?",sent,guilt
user_32889,guilt_28 damn,sent,guilt
user_32890,"NO JOKE, GUILT_31 MAN CURRENTLY!",sent,guilt
user_32891,guilt_38 trust me,sent,guilt
user_32892,guilt_52!?,sent,guilt
user_32893,guilt_62!!,sent,guilt
user_32894,guilt_77. See what I'm saying?,sent,guilt
user_32895,GUILT_36 YOU KNOW RIGHT NOW. SEE WHAT I'M SAYING?!?,sent,guilt
user_32896,GUILT_13 YOU KNOW!,sent,guilt
user_32897,GUILT_78...,sent,guilt
user_32898,"Seriously, guilt_93...",sent,guilt
user_32899,"honestly, guilt_24",sent,guilt
user_32900,GUILT_44 TRUST ME RECENTLY,sent,guilt
user_32901,guilt_4 honestly.,sent,guilt
user_32902,guilt_24,sent,guilt
user_32903,guilt_91 you know always. don't you think?,sent,guilt
user_32904,guilt_10 no cap,sent,guilt
user_32905,"NO INCREDIBLY JOKE, GUILT_21 AT THE MOMENT",sent,guilt
user_32906,Guilt mood.,sent,guilt
user_32907,guilt_22,sent,guilt
user_32908,guilt_27 right now,sent,guilt
user_32909,"Actually, crazy guilt_1 no cap",sent,guilt
user_32910,guilt_61 damn...,sent,guilt
user_32911,guilt_81 honestly nowadays,sent,guilt
user_32912,guilt_94 never?,sent,guilt
user_32913,guilt_73 constantly,sent,guilt
user_32914,guilt_33 right now. Understand?,sent,guilt
user_32915,guilt_31 damn!?,sent,guilt
user_32916,Guilt insanely mood,sent,guilt
user_32917,guilt_85 at the moment!?,sent,guilt
user_32918,guilt_13,sent,guilt
user_32919,"Hey, really guilt_35 honestly",sent,guilt
user_32920,guilt_90 never!?,sent,guilt
user_32921,"BY THE WAY, GUILT_76 HONESTLY!?",sent,guilt
user_32922,guilt_68 dude!,sent,guilt
user_32923,guilt_80 man?,sent,guilt
user_32924,guilt_43 at the moment...,sent,guilt
user_32925,guilt_46,sent,guilt
user_32926,"I must say, guilt_29 believe me",sent,guilt
user_32927,guilt_60 honestly,sent,guilt
user_32928,guilt_24. See what I'm saying?!!,sent,guilt
user_32929,GUILT_19. UNDERSTAND?!!,sent,guilt
user_32930,guilt_41,sent,guilt
user_32931,guilt_25 no cap. Isn't it?,sent,guilt
user_32932,guilt_68 dude. You feel me?,sent,guilt
user_32933,guilt_69,sent,guilt
user_32934,guilt_60. See what I'm saying?,sent,guilt
user_32935,GUILT_34,sent,guilt
user_32936,guilt_89 trust me,sent,guilt
user_32937,"Just so you know, guilt_22 today",sent,guilt
user_32938,guilt_84,sent,guilt
user_32939,guilt_57.,sent,guilt
user_32940,"Honestly, guilt_45",sent,guilt
user_32941,"i totally must say, guilt_52 honestly",sent,guilt
user_32942,guilt_64?,sent,guilt
user_32943,guilt_26. Agree?,sent,guilt
user_32944,GUILT_33 HONESTLY...,sent,guilt
user_32945,guilt_75 man!?,sent,guilt
user_32946,"I mega must say, guilt_17",sent,guilt
user_32947,guilt_82 recently. Get it?,sent,guilt
user_32948,guilt_62 damn. Understand?.,sent,guilt
user_32949,guilt_53 for real 24/7.,sent,guilt
user_32950,"Actually, ridiculously guilt_85",sent,guilt
user_32951,"I have to absolutely tell you, guilt_92",sent,guilt
user_32952,"LISTEN, RIDICULOUSLY GUILT_30 TODAY ALL THE TIME",sent,guilt
user_32953,"Actually, guilt_76 every day. You feel me?!",sent,guilt
user_32954,"I have to tell you, guilt_67 I swear never!",sent,guilt
user_32955,"SERIOUSLY, ABSOLUTELY GUILT_81",sent,guilt
user_32956,"Actually, absolutely guilt_15 right now",sent,guilt
user_32957,guilt_9,sent,guilt
user_32958,"listen, guilt_36 no cap!?",sent,guilt
user_32959,"You know what, guilt_36 currently",sent,guilt
user_32960,GUILT_44 NO CAP. UNDERSTAND?.,sent,guilt
user_32961,guilt_6 right now,sent,guilt
user_32962,guilt_44. Understand?.,sent,guilt
user_32963,guilt_3!!,sent,guilt
user_32964,guilt_0 seriously!,sent,guilt
user_32965,guilt_61 seriously nowadays,sent,guilt
user_32966,"Trust me, guilt_71 for real.",sent,guilt
user_32967,"I HAVE TO TELL YOU, GUILT_94 DAMN THIS MOMENT. SEE WHAT I'M SAYING?",sent,guilt
user_32968,"i swear, really guilt_12 no cap 24/7",sent,guilt
user_32969,guilt_45 trust me. See what I'm saying?,sent,guilt
user_32970,"No truly joke, this is guilt no cap?",sent,guilt
user_32971,guilt_10,sent,guilt
user_32972,"Believe crazy me, guilt_51",sent,guilt
user_32973,"Just extremely so you know, guilt_70",sent,guilt
user_32974,guilt_87. See what I'm saying?!!,sent,guilt
user_32975,"FOR REAL, VERY GUILT_8 SERIOUSLY RECENTLY...",sent,guilt
user_32976,"hey, super guilt_0!",sent,guilt
user_32977,"For very real, guilt_55!",sent,guilt
user_32978,GUILT_80 YOU KNOW. ISN'T IT?,sent,guilt
user_32979,"Seriously, guilt_69 believe me?",sent,guilt
user_32980,guilt_44 24/7!!,sent,guilt
user_32981,guilt_74 trust me.,sent,guilt
user_32982,guilt_61,sent,guilt
user_32983,guilt_85. You feel me?,sent,guilt
user_32984,guilt_40?,sent,guilt
user_32985,"Actually, incredibly guilt_6 honestly forever",sent,guilt
user_32986,guilt_69 this moment,sent,guilt
user_32987,Guilt incredibly mood you know!?,sent,guilt
user_32988,"SERIOUSLY, GUILT_23!?",sent,guilt
user_32989,"Honestly, absolutely guilt_24 honestly. Isn't it?!!",sent,guilt
user_32990,Remorse absolutely mood,sent,remorse
user_32991,remorse_9 you know?,sent,remorse
user_32992,remorse_85 today.,sent,remorse
user_32993,REMORSE_11,sent,remorse
user_32994,"I must say, remorse_45...",sent,remorse
user_32995,remorse_14 dude all the time. Right?!!,sent,remorse
user_32996,remorse_71!,sent,remorse
user_32997,"For absolutely real, remorse_33!",sent,remorse
user_32998,remorse_22 believe me never?,sent,remorse
user_32999,remorse_51...,sent,remorse
user_33000,remorse_39.,sent,remorse
user_33001,remorse_68!,sent,remorse
user_33002,remorse_72 for real,sent,remorse
user_33003,"To be frank, remorse_51!",sent,remorse
user_33004,remorse_79,sent,remorse
user_33005,"By mega the way, remorse_68 no cap!",sent,remorse
user_33006,REMORSE_64 FOR REAL. KNOW WHAT I MEAN??,sent,remorse
user_33007,remorse_49 you know.,sent,remorse
user_33008,remorse_9 right now this moment. Know what I mean?...,sent,remorse
user_33009,"Seriously, extremely remorse_41 damn. Know what I mean?.",sent,remorse
user_33010,"I swear, i feel remorse right now currently.",sent,remorse
user_33011,"HONESTLY, SUPER REMORSE_39",sent,remorse
user_33012,"HONESTLY, REMORSE_36 MAN?",sent,remorse
user_33013,remorse_8 all the time,sent,remorse
user_33014,"For real, remorse_83 man",sent,remorse
user_33015,"Just so you know, remorse_6 damn 24/7!",sent,remorse
user_33016,remorse_6 bro forever. Understand??,sent,remorse
user_33017,REMORSE_56 HONESTLY?,sent,remorse
user_33018,I crazy feel remorse today forever,sent,remorse
user_33019,"Hey, remorse_87 I swear.",sent,remorse
user_33020,"I swear, remorse_1?",sent,remorse
user_33021,remorse_45 24/7...,sent,remorse
user_33022,remorse_80. Get it?,sent,remorse
user_33023,remorse_35 24/7.,sent,remorse
user_33024,"By the way, so remorse. You feel me?",sent,remorse
user_33025,remorse_59. right?,sent,remorse
user_33026,"By the very way, remorse_64 honestly!?",sent,remorse
user_33027,remorse_26,sent,remorse
user_33028,remorse_48,sent,remorse
user_33029,REMORSE_83,sent,remorse
user_33030,REMORSE_40 TRUST ME!?,sent,remorse
user_33031,"Listen, ridiculously remorse_54.",sent,remorse
user_33032,"Trust so me, remorse_26 I swear.",sent,remorse
user_33033,"For real, so remorse_46!?",sent,remorse
user_33034,"Actually, remorse_14 trust me. Understand?!?",sent,remorse
user_33035,"Hey, remorse_76",sent,remorse
user_33036,remorse_8 dude,sent,remorse
user_33037,remorse_49 recently. Isn't it?,sent,remorse
user_33038,remorse_25 right now,sent,remorse
user_33039,So truly remorse. See what I'm saying?.,sent,remorse
user_33040,This is remorse damn,sent,remorse
user_33041,remorse_64,sent,remorse
user_33042,remorse_77,sent,remorse
user_33043,"Listen, remorse_79 seriously. Isn't it?!!",sent,remorse
user_33044,remorse_77 honestly. Know what I mean?,sent,remorse
user_33045,remorse_90. You feel me?,sent,remorse
user_33046,"Hey, totally remorse_1 I swear?",sent,remorse
user_33047,"Hey, remorse_26 currently?",sent,remorse
user_33048,remorse_29 believe me,sent,remorse
user_33049,"Honestly, remorse_60",sent,remorse
user_33050,remorse_7. See what I'm saying?!?,sent,remorse
user_33051,remorse_74,sent,remorse
user_33052,remorse_74 you know!?,sent,remorse
user_33053,remorse_13,sent,remorse
user_33054,remorse_76 right now every day.,sent,remorse
user_33055,remorse_82!?,sent,remorse
user_33056,"FOR REAL, REMORSE_94.",sent,remorse
